dataset,scenario,data_seed,split_seed,model,rank,edge,order,is_true_edge
S01,S01,1151,1151,L1-full,33,5-9-11,3,False
S01,S01,1151,1151,L1-full,34,2-4-10,3,False
S01,S01,1151,1151,L1-full,35,1-8-11,3,False
S01,S01,1151,1151,L1-full,36,7-12-13,3,False
S01,S01,1151,1151,L1-full,37,6-7-14,3,False
S01,S01,1151,1151,L1-full,38,8-9-13,3,False
S01,S01,1151,1151,L1-full,39,2-8-12,3,False
S01,S01,1151,1151,L1-full,40,0-3-13,3,False
S01,S01,1151,1151,L1-full,41,2-4-6,3,False
S01,S01,1151,1151,L1-full,42,3-13,2,False
S01,S01,1151,1151,L1-full,43,3-4-15,3,False
S01,S01,1151,1151,L1-full,44,3-4,2,False
S01,S01,1151,1151,L1-full,45,4-6-9,3,False
S01,S01,1151,1151,L1-full,46,13-15,2,False
S01,S01,1151,1151,L1-full,47,3-12-15,3,False
S01,S01,1151,1151,L1-full,48,0-6-10,3,False
S01,S01,1151,1151,L1-full,49,2-5-9,3,False
S01,S01,1151,1151,L1-full,50,6-9,2,False
S01,S01,1151,1151,L1-full,51,3-13-14,3,False
S01,S01,1151,1151,L1-full,52,5-6-8,3,False
S01,S01,1151,1151,L1-full,53,7-12-15,3,False
S01,S01,1151,1151,L1-full,54,5-8-9,3,False
S01,S01,1151,1151,L1-full,55,10-12-13,3,False
S01,S01,1151,1151,L1-full,56,1-11-14,3,False
S01,S01,1151,1151,L1-full,57,3-9-10,3,False
S01,S01,1151,1151,L1-full,58,5-7-12,3,False
S01,S01,1151,1151,L1-full,59,8-14-15,3,False
S01,S01,1151,1151,L1-full,60,3-10-14,3,False
S01,S01,1151,1151,L1-full,61,4-9-13,3,False
S01,S01,1151,1151,L1-full,62,6-12,2,False
S01,S01,1151,1151,L1-full,63,4-6-10,3,False
S01,S01,1151,1151,L1-full,64,8-14,2,False
S01,S01,1151,1151,L1-full,65,2-5-11,3,False
S01,S01,1151,1151,L1-full,66,0-3,2,False
S01,S01,1151,1151,L1-full,67,1-10-14,3,False
S01,S01,1151,1151,L1-full,68,2-13,2,False
S01,S01,1151,1151,L1-full,69,1-4-7,3,False
S01,S01,1151,1151,L1-full,70,2-7,2,False
S01,S01,1151,1151,L1-full,71,5-8,2,False
S01,S01,1151,1151,L1-full,72,4-12-14,3,False
S01,S01,1151,1151,L1-full,73,2-7-15,3,False
S01,S01,1151,1151,L1-full,74,8-15,2,False
S01,S01,1151,1151,L1-full,75,6-7-8,3,False
S01,S01,1151,1151,L1-full,76,4-14,2,False
S01,S01,1151,1151,L1-full,77,4-6-8,3,False
S01,S01,1151,1151,L1-full,78,3-5-12,3,False
S01,S01,1151,1151,L1-full,79,2-6-7,3,False
S01,S01,1151,1151,L1-full,80,1-4-15,3,False
S01,S01,1151,1151,L1-full,81,7-8,2,False
S01,S01,1151,1151,L1-full,82,1-9-14,3,False
S01,S01,1151,1151,L1-full,83,0-2-12,3,False
S01,S01,1151,1151,L1-full,84,0-3-12,3,False
S01,S01,1151,1151,L1-full,85,6-7-13,3,False
S01,S01,1151,1151,L1-full,86,4-9,2,False
S01,S01,1151,1151,L1-full,87,7-10-14,3,False
S01,S01,1151,1151,L1-full,88,3-11,2,False
S01,S01,1151,1151,L1-full,89,0-12,2,False
S01,S01,1151,1151,L1-full,90,0-10-11,3,False
S01,S01,1151,1151,L1-full,91,4-13,2,False
S01,S01,1151,1151,L1-full,92,9-10-14,3,False
S01,S01,1151,1151,L1-full,93,0-5-9,3,False
S01,S01,1151,1151,L1-full,94,10-11-15,3,False
S01,S01,1151,1151,L1-full,95,1-12,2,False
S01,S01,1151,1151,L1-full,96,1-10-12,3,False
S01,S01,1151,1151,L1-full,97,2-14-15,3,False
S01,S01,1151,1151,L1-full,98,1-2,2,False
S01,S01,1151,1151,L1-full,99,5-7-15,3,False
S01,S01,1151,1151,L1-full,100,0-9-14,3,False
S01,S01,1151,1151,L1-full,101,4-8-14,3,False
S01,S01,1151,1151,L1-full,102,2-5-7,3,False
S01,S01,1151,1151,L1-full,103,6-8-10,3,False
S01,S01,1151,1151,L1-full,104,3-7-10,3,False
S01,S01,1151,1151,L1-full,105,8-10-12,3,False
S01,S01,1151,1151,L1-full,106,7-9-13,3,False
S01,S01,1151,1151,L1-full,107,0-12-15,3,False
S01,S01,1151,1151,L1-full,108,4-10-14,3,False
S01,S01,1151,1151,L1-full,109,1-8-9,3,False
S01,S01,1151,1151,L1-full,110,1-10-13,3,False
S01,S01,1151,1151,L1-full,111,10-12-15,3,False
S01,S01,1151,1151,L1-full,112,3-4-6,3,False
S01,S01,1151,1151,L1-full,113,7-11-15,3,False
S01,S01,1151,1151,L1-full,114,4-6-13,3,False
S01,S01,1151,1151,L1-full,115,1-8-12,3,False
S01,S01,1151,1151,L1-full,116,0-5-6,3,False
S01,S01,1151,1151,L1-full,117,8-10-14,3,False
S01,S01,1151,1151,L1-full,118,5-7-13,3,False
S01,S01,1151,1151,L1-full,119,3-7-8,3,False
S01,S01,1151,1151,L1-full,120,7-13-15,3,False
S01,S01,1151,1151,L1-full,121,2-10-12,3,False
S01,S01,1151,1151,L1-full,122,1-6-9,3,False
S01,S01,1151,1151,L1-full,123,3-5-8,3,False
S01,S01,1151,1151,L1-full,124,1-3-5,3,False
S01,S01,1151,1151,L1-full,125,9-12,2,False
S01,S01,1151,1151,L1-full,126,7-12,2,False
S01,S01,1151,1151,L1-full,127,11-14,2,False
S01,S01,1151,1151,L1-full,128,4-7-9,3,False
S01,S01,1151,1151,L1-full,129,5-12-13,3,False
S01,S01,1151,1151,L1-full,130,5-11-13,3,False
S01,S01,1151,1151,L1-full,131,2-11-12,3,False
S01,S01,1151,1151,L1-full,132,4-11-13,3,False
S01,S01,1151,1151,L1-full,133,2-4-15,3,False
S01,S01,1151,1151,L1-full,134,0-3-7,3,False
S01,S01,1151,1151,L1-full,135,6-11,2,False
S01,S01,1151,1151,L1-full,136,9-10-15,3,False
S01,S01,1151,1151,L1-full,137,2-14,2,False
S01,S01,1151,1151,L1-full,138,10-13,2,False
S01,S01,1151,1151,L1-full,139,1-11,2,False
S01,S01,1151,1151,L1-full,140,1-6-12,3,False
S01,S01,1151,1151,L1-full,141,9-12-14,3,False
S01,S01,1151,1151,L1-full,142,4-12,2,False
S01,S01,1151,1151,L1-full,143,12-15,2,False
S01,S01,1151,1151,L1-full,144,7-8-11,3,False
S01,S01,1151,1151,L1-full,145,9-14,2,False
S01,S01,1151,1151,L1-full,146,4-15,2,False
S01,S01,1151,1151,L1-full,147,10-13-14,3,False
S01,S01,1151,1151,L1-full,148,4-8,2,False
S01,S01,1151,1151,L1-full,149,2-7-9,3,False
S01,S01,1151,1151,L1-full,150,4-13-14,3,False
S01,S01,1151,1151,L1-full,151,9-10-12,3,False
S01,S01,1151,1151,L1-full,152,0-10-15,3,False
S01,S01,1151,1151,L1-full,153,4-14-15,3,False
S01,S01,1151,1151,L1-full,154,1-2-7,3,False
S01,S01,1151,1151,L1-full,155,4-5-10,3,False
S01,S01,1151,1151,L1-full,156,3-4-8,3,False
S01,S01,1151,1151,L1-full,157,5-6-12,3,False
S01,S01,1151,1151,L1-full,158,0-4-13,3,False
S01,S01,1151,1151,L1-full,159,0-2,2,False
S01,S01,1151,1151,L1-full,160,0-3-11,3,False
S01,S01,1151,1151,L1-full,161,2-10,2,False
S01,S01,1151,1151,L1-full,162,2-8-10,3,False
S01,S01,1151,1151,L1-full,163,3-13-15,3,False
S01,S01,1151,1151,L1-full,164,2-13-15,3,False
S01,S01,1151,1151,L1-full,165,0-7-13,3,False
S01,S01,1151,1151,L1-full,166,11-12-14,3,False
S01,S01,1151,1151,L1-full,167,2-5-14,3,False
S01,S01,1151,1151,L1-full,168,5-11,2,False
S01,S01,1151,1151,L1-full,169,5-7-9,3,False
S01,S01,1151,1151,L1-full,170,11-13-14,3,False
S01,S01,1151,1151,L1-full,171,7-9-10,3,False
S01,S01,1151,1151,L1-full,172,2-9-15,3,False
S01,S01,1151,1151,L1-full,173,3-6,2,False
S01,S01,1151,1151,L1-full,174,6-8-12,3,False
S01,S01,1151,1151,L1-full,175,2-3-5,3,False
S01,S01,1151,1151,L1-full,176,1-11-12,3,False
S01,S01,1151,1151,L1-full,177,3-9-13,3,False
S01,S01,1151,1151,L1-full,178,1-14-15,3,False
S01,S01,1151,1151,L1-full,179,2-5,2,False
S01,S01,1151,1151,L1-full,180,3-7-13,3,False
S01,S01,1151,1151,L1-full,181,3-7-15,3,False
S01,S01,1151,1151,L1-full,182,5-9-15,3,False
S01,S01,1151,1151,L1-full,183,7-14,2,False
S01,S01,1151,1151,L1-full,184,8-12-13,3,False
S01,S01,1151,1151,L1-full,185,0-8-10,3,False
S01,S01,1151,1151,L1-full,186,1-6-15,3,False
S01,S01,1151,1151,L1-full,187,6-9-13,3,False
S01,S01,1151,1151,L1-full,188,7-14-15,3,False
S01,S01,1151,1151,L1-full,189,4-13-15,3,False
S01,S01,1151,1151,L1-full,190,1-13,2,False
S01,S01,1151,1151,L1-full,191,7-15,2,False
S01,S01,1151,1151,L1-full,192,2-9-13,3,False
S01,S01,1151,1151,L1-full,193,6-8,2,False
S01,S01,1151,1151,L1-full,194,0-9-11,3,False
S01,S01,1151,1151,L1-full,195,4-11-15,3,False
S01,S01,1151,1151,L1-full,196,6-9-11,3,False
S01,S01,1151,1151,L1-full,197,5-13-15,3,False
S01,S01,1151,1151,L1-full,198,3-12-13,3,False
S01,S01,1151,1151,L1-full,199,1-2-13,3,False
S01,S01,1151,1151,L1-full,200,2-6,2,False
S01,S01,1151,1151,L1-full,201,0-5-13,3,False
S01,S01,1151,1151,L1-full,202,2-5-15,3,False
S01,S01,1151,1151,L1-full,203,1-6,2,False
S01,S01,1151,1151,L1-full,204,2-4-14,3,False
S01,S01,1151,1151,L1-full,205,11-12-15,3,False
S01,S01,1151,1151,L1-full,206,2-4-5,3,False
S01,S01,1151,1151,L1-full,207,5-6-15,3,False
S01,S01,1151,1151,L1-full,208,3-7-9,3,False
S01,S01,1151,1151,L1-full,209,6-7-15,3,False
S01,S01,1151,1151,L1-full,210,0-7-12,3,False
S01,S01,1151,1151,L1-full,211,2-5-8,3,False
S01,S01,1151,1151,L1-full,212,7-8-13,3,False
S01,S01,1151,1151,L1-full,213,6-9-15,3,False
S01,S01,1151,1151,L1-full,214,5-6,2,False
S01,S01,1151,1151,L1-full,215,0-5-12,3,False
S01,S01,1151,1151,L1-full,216,6-8-14,3,False
S01,S01,1151,1151,L1-full,217,7-8-12,3,False
S01,S01,1151,1151,L1-full,218,7-10,2,False
S01,S01,1151,1151,L1-full,219,5-8-14,3,False
S01,S01,1151,1151,L1-full,220,6-7-11,3,False
S01,S01,1151,1151,L1-full,221,0-11,2,False
S01,S01,1151,1151,L1-full,222,6-8-13,3,False
S01,S01,1151,1151,L1-full,223,0-7-11,3,False
S01,S01,1151,1151,L1-full,224,5-11-12,3,False
S01,S01,1151,1151,L1-full,225,4-7-15,3,False
S01,S01,1151,1151,L1-full,226,8-10-11,3,False
S01,S01,1151,1151,L1-full,227,1-5-10,3,False
S01,S01,1151,1151,L1-full,228,4-7-10,3,False
S01,S01,1151,1151,L1-full,229,8-9-12,3,False
S01,S01,1151,1151,L1-full,230,10-14-15,3,False
S01,S01,1151,1151,L1-full,231,4-9-11,3,False
S01,S01,1151,1151,L1-full,232,3-9,2,False
S01,S01,1151,1151,L1-full,233,4-12-15,3,False
S01,S01,1151,1151,L1-full,234,1-3,2,False
S01,S01,1151,1151,L1-full,235,2-10-14,3,False
S01,S01,1151,1151,L1-full,236,2-12,2,False
S01,S01,1151,1151,L1-full,237,7-9-12,3,False
S01,S01,1151,1151,L1-full,238,8-9-15,3,False
S01,S01,1151,1151,L1-full,239,1-13-15,3,False
S01,S01,1151,1151,L1-full,240,3-6-11,3,False
S01,S01,1151,1151,L1-full,241,0-1-5,3,False
S01,S01,1151,1151,L1-full,242,0-1-4,3,False
S01,S01,1151,1151,L1-full,243,2-12-13,3,False
S01,S01,1151,1151,L1-full,244,3-12,2,False
S01,S01,1151,1151,L1-full,245,1-7-14,3,False
S01,S01,1151,1151,L1-full,246,3-10-15,3,False
S01,S01,1151,1151,L1-full,247,11-12-13,3,False
S01,S01,1151,1151,L1-full,248,1-7-12,3,False
S01,S01,1151,1151,L1-full,249,2-9,2,False
S01,S01,1151,1151,L1-full,250,1-2-11,3,False
S01,S01,1151,1151,L1-full,251,2-11-15,3,False
S01,S01,1151,1151,L1-full,252,0-11-15,3,False
S01,S01,1151,1151,L1-full,253,1-9-10,3,False
S01,S01,1151,1151,L1-full,254,2-4-12,3,False
S01,S01,1151,1151,L1-full,255,4-10-11,3,False
S01,S01,1151,1151,L1-full,256,2-4-8,3,False
S01,S01,1151,1151,L1-full,257,10-11-14,3,False
S01,S01,1151,1151,L1-full,258,4-11,2,False
S01,S01,1151,1151,L1-full,259,5-12,2,False
S01,S01,1151,1151,L1-full,260,7-8-10,3,False
S01,S01,1151,1151,L1-full,261,10-13-15,3,False
S01,S01,1151,1151,L1-full,262,2-11,2,False
S01,S01,1151,1151,L1-full,263,0-8-14,3,False
S01,S01,1151,1151,L1-full,264,0-13-14,3,False
S01,S01,1151,1151,L1-full,265,5-7-11,3,False
S01,S01,1151,1151,L1-full,266,6-12-13,3,False
S01,S01,1151,1151,L1-full,267,6-12-15,3,False
S01,S01,1151,1151,L1-full,268,7-10-12,3,False
S01,S01,1151,1151,L1-full,269,1-12-14,3,False
S01,S01,1151,1151,L1-full,270,2-4,2,False
S01,S01,1151,1151,L1-full,271,0-3-10,3,False
S01,S01,1151,1151,L1-full,272,9-13,2,False
S01,S01,1151,1151,L1-full,273,8-13-14,3,False
S01,S01,1151,1151,L1-full,274,0-13,2,False
S01,S01,1151,1151,L1-full,275,0-10-14,3,False
S01,S01,1151,1151,L1-full,276,8-11,2,False
S01,S01,1151,1151,L1-full,277,2-6-8,3,False
S01,S01,1151,1151,L1-full,278,4-8-9,3,False
S01,S01,1151,1151,L1-full,279,0-4-11,3,False
S01,S01,1151,1151,L1-full,280,3-5-6,3,False
S01,S01,1151,1151,L1-full,281,4-8-12,3,False
S01,S01,1151,1151,L1-full,282,6-11-15,3,False
S01,S01,1151,1151,L1-full,283,3-11-15,3,False
S01,S01,1151,1151,L1-full,284,9-10-13,3,False
S01,S01,1151,1151,L1-full,285,6-14-15,3,False
S01,S01,1151,1151,L1-full,286,13-14-15,3,False
S01,S01,1151,1151,L1-full,287,1-7-15,3,False
S01,S01,1151,1151,L1-full,288,0-6-13,3,False
S01,S01,1151,1151,L1-full,289,3-10-13,3,False
S01,S01,1151,1151,L1-full,290,9-11-13,3,False
S01,S01,1151,1151,L1-full,291,6-9-14,3,False
S01,S01,1151,1151,L1-full,292,1-6-7,3,False
S01,S01,1151,1151,L1-full,293,3-8-11,3,False
S01,S01,1151,1151,L1-full,294,8-11-12,3,False
S01,S01,1151,1151,L1-full,295,3-8-10,3,False
S01,S01,1151,1151,L1-full,296,1-4-5,3,False
S01,S01,1151,1151,L1-full,297,7-9-11,3,False
S01,S01,1151,1151,L1-full,298,8-11-15,3,False
S01,S01,1151,1151,L1-full,299,0-6-9,3,False
S01,S01,1151,1151,L1-full,300,7-9-15,3,False
S01,S01,1151,1151,L1-full,301,3-9-14,3,False
S01,S01,1151,1151,L1-full,302,3-8-14,3,False
S01,S01,1151,1151,L1-full,303,3-9-11,3,False
S01,S01,1151,1151,L1-full,304,10-14,2,False
S01,S01,1151,1151,L1-top8,1,0-1,2,True
S01,S01,1151,1151,L1-top8,2,2-3,2,True
S01,S01,1151,1151,L1-top8,3,4-5,2,True
S01,S01,1151,1151,L1-top8,4,0-4-10,3,False
S01,S01,1151,1151,L1-top8,5,0-3-9,3,False
S01,S01,1151,1151,L1-top8,6,5-10-11,3,False
S01,S01,1151,1151,L1-top8,7,5-8-10,3,False
S01,S01,1151,1151,L1-top8,8,3-14,2,False
S01,S01,1151,1151,L1-match,1,0-1,2,True
S01,S01,1151,1151,L1-match,2,2-3,2,True
S01,S01,1151,1151,L1-match,3,4-5,2,True
S01,S01,1151,1151,SHIL-k8,1,0-1,2,True
S01,S01,1151,1151,SHIL-k8,2,2-3,2,True
S01,S01,1151,1151,SHIL-k8,3,4-5,2,True
S01,S01,1151,1151,SHIL-k8,4,2-11,2,False
S01,S01,1151,1151,SHIL-k8,5,1-2-13,3,False
S01,S01,1151,1151,SHIL-k8,6,9-10-15,3,False
S01,S01,1151,1151,SHIL-k8,7,2-7-8,3,False
S01,S01,1151,1151,SHIL-k8,8,11-13,2,False
S01,S01,1151,1151,SC-L1,1,0-1,2,True
S01,S01,1151,1151,SC-L1,2,2-3,2,True
S01,S01,1151,1151,SC-L1,3,4-5,2,True
S01,S01,1151,1151,SC-SHIL,1,0-1,2,True
S01,S01,1151,1151,SC-SHIL,2,2-3,2,True
S01,S01,1151,1151,SC-SHIL,3,4-5,2,True
S01,S01,1171,1171,L1-full,1,0-1,2,True
S01,S01,1171,1171,L1-full,2,2-3,2,True
S01,S01,1171,1171,L1-full,3,4-5,2,True
S01,S01,1171,1171,L1-full,4,3-4-8,3,False
S01,S01,1171,1171,L1-full,5,5-12-14,3,False
S01,S01,1171,1171,L1-full,6,6-7-11,3,False
S01,S01,1171,1171,L1-full,7,7-9-11,3,False
S01,S01,1171,1171,L1-full,8,5-12,2,False
S01,S01,1171,1171,L1-full,9,8-9-12,3,False
S01,S01,1171,1171,L1-full,10,6-9-11,3,False
S01,S01,1171,1171,L1-full,11,7-13,2,False
S01,S01,1171,1171,L1-full,12,5-6-8,3,False
S01,S01,1171,1171,L1-full,13,8-12-13,3,False
S01,S01,1171,1171,L1-full,14,9-14,2,False
S01,S01,1171,1171,L1-full,15,5-11-13,3,False
S01,S01,1171,1171,L1-full,16,6-11-15,3,False
S01,S01,1171,1171,L1-full,17,7-11,2,False
S01,S01,1171,1171,L1-full,18,1-2-6,3,False
S01,S01,1171,1171,L1-full,19,6-11,2,False
S01,S01,1171,1171,L1-full,20,12-14-15,3,False
S01,S01,1171,1171,L1-full,21,1-4-12,3,False
S01,S01,1171,1171,L1-full,22,7-9-12,3,False
S01,S01,1171,1171,L1-full,23,5-6,2,False
S01,S01,1171,1171,L1-full,24,6-8-10,3,False
S01,S01,1171,1171,L1-full,25,4-13,2,False
S01,S01,1171,1171,L1-full,26,10-11-14,3,False
S01,S01,1171,1171,L1-full,27,7-9,2,False
S01,S01,1171,1171,L1-full,28,3-9-15,3,False
S01,S01,1171,1171,L1-top8,1,0-1,2,True
S01,S01,1171,1171,L1-top8,2,2-3,2,True
S01,S01,1171,1171,L1-top8,3,4-5,2,True
S01,S01,1171,1171,L1-top8,4,3-4-8,3,False
S01,S01,1171,1171,L1-top8,5,5-12-14,3,False
S01,S01,1171,1171,L1-top8,6,6-7-11,3,False
S01,S01,1171,1171,L1-top8,7,7-9-11,3,False
S01,S01,1171,1171,L1-top8,8,5-12,2,False
S01,S01,1171,1171,L1-match,1,0-1,2,True
S01,S01,1171,1171,L1-match,2,2-3,2,True
S01,S01,1171,1171,L1-match,3,4-5,2,True
